ï»¿datasheet_id|detachment_ability_id|
000000225|000009732|
000000225|000010627|
000000225|000008489|
000000225|000008485|
000000225|000008473|
000000225|000008374|
000000225|000010268|
000000225|000009834|
000000225|000008770|
000000225|000010621|
000000225|000008521|
000000225|000010154|
000000225|000010626|
000000225|000008773|
000000225|000008355|
000000225|000008477|
000000225|000010367|
000000225|000010391|
000000225|000010459|
000000225|000008481|
000000225|000010463|
000000225|000010399|
000000226|000010399|
000000226|000010459|
000000226|000008374|
000000226|000008481|
000000226|000008477|
000000226|000010627|
000000226|000010391|
000000226|000010367|
000000226|000010621|
000000226|000008355|
000000226|000009834|
000000226|000008521|
000000226|000009242|
000000226|000008493|
000000226|000010626|
000000226|000009732|
000000226|000010463|
000000226|000008773|
000000226|000010268|
000000226|000009850|
000000226|000008473|
000000226|000008777|
000000226|000008485|
000000226|000010154|
000000226|000008770|
000000226|000009842|
000000226|000009784|
000000226|000008489|
000000226|000010620|
000000230|000010627|
000000230|000010367|
000000230|000010621|
000000230|000010154|
000000230|000008489|
000000230|000008521|
000000230|000010391|
000000230|000010620|
000000230|000009254|
000000230|000009732|
000000230|000008770|
000000230|000010459|
000000230|000008773|
000000230|000008493|
000000230|000009850|
000000230|000009834|
000000230|000010399|
000000230|000009842|
000000230|000010268|
000000230|000008374|
000000230|000008481|
000000230|000008477|
000000230|000008777|
000000230|000010626|
000000230|000008473|
000000230|000008355|
000000230|000010463|
000000230|000008485|
000000231|000010154|
000000231|000010367|
000000231|000010391|
000000231|000010621|
000000231|000008374|
000000231|000008473|
000000231|000008485|
000000231|000009254|
000000231|000008493|
000000231|000009850|
000000231|000009732|
000000231|000009842|
000000231|000008477|
000000231|000008521|
000000231|000010620|
000000231|000009834|
000000231|000008777|
000000231|000008773|
000000231|000008355|
000000231|000010399|
000000231|000010268|
000000231|000010626|
000000231|000010459|
000000231|000008481|
000000231|000010627|
000000231|000010463|
000000231|000008770|
000000231|000008489|
000000238|000008489|
000000238|000010268|
000000238|000010367|
000000238|000010621|
000000238|000010627|
000000238|000008493|
000000238|000008521|
000000238|000008777|
000000238|000008481|
000000238|000009842|
000000238|000008374|
000000238|000008770|
000000238|000010399|
000000238|000010391|
000000238|000009834|
000000238|000008473|
000000238|000010459|
000000238|000010626|
000000238|000010463|
000000238|000008355|
000000238|000009732|
000000238|000010620|
000000238|000008477|
000000238|000008485|
000000239|000010626|
000000239|000008770|
000000239|000009834|
000000239|000010621|
000000239|000008473|
000000239|000008521|
000000239|000010463|
000000239|000008355|
000000239|000010627|
000000239|000009732|
000000239|000008374|
000000239|000010268|
000000239|000010459|
000000239|000008485|
000000239|000008477|
000000239|000008489|
000000239|000010391|
000000239|000008777|
000000239|000010620|
000000239|000010367|
000000239|000010399|
000000239|000008493|
000000239|000009842|
000000239|000008481|
000000240|000010268|
000000240|000009842|
000000240|000009732|
000000240|000008493|
000000240|000008489|
000000240|000009834|
000000240|000008485|
000000240|000008473|
000000240|000010459|
000000240|000010627|
000000240|000008374|
000000240|000008521|
000000240|000008355|
000000240|000008477|
000000240|000010399|
000000240|000010621|
000000240|000008481|
000000240|000010367|
000000240|000010620|
000000240|000008777|
000000240|000010463|
000000240|000010626|
000000240|000008770|
000000240|000010391|
000000241|000009732|
000000241|000010399|
000000241|000008777|
000000241|000008493|
000000241|000010621|
000000241|000010367|
000000241|000010391|
000000241|000008477|
000000241|000008355|
000000241|000010620|
000000241|000010154|
000000241|000008489|
000000241|000010626|
000000241|000008521|
000000241|000008481|
000000241|000010627|
000000241|000010268|
000000241|000010463|
000000241|000009834|
000000241|000009842|
000000241|000008485|
000000241|000008770|
000000241|000008473|
000000241|000008374|
000000241|000010459|
000000242|000010459|
000000242|000010391|
000000242|000008481|
000000242|000010621|
000000242|000010620|
000000242|000008770|
000000242|000008355|
000000242|000010626|
000000242|000010367|
000000242|000010627|
000000242|000008521|
000000242|000008477|
000000242|000010399|
000000242|000009834|
000000242|000008374|
000000242|000008473|
000000242|000008485|
000000242|000010463|
000000242|000008489|
000000242|000008493|
000000242|000009732|
000000242|000009842|
000000242|000010268|
000000242|000008777|
000000282|000008355|
000000282|000010260|
000000282|000010620|
000000282|000008477|
000000282|000008489|
000000282|000008473|
000000282|000010626|
000000282|000008481|
000000282|000010264|
000000282|000009850|
000000282|000009732|
000000282|000010399|
000000282|000010627|
000000282|000010154|
000000282|000008521|
000000282|000008374|
000000282|000008493|
000000282|000008485|
000000282|000009842|
000000282|000010268|
000000282|000008770|
000000282|000008777|
000000282|000010367|
000000282|000010459|
000000282|000010391|
000000282|000010621|
000000282|000009834|
000000282|000009254|
000000282|000010463|
000000283|000008521|
000000283|000010627|
000000283|000010260|
000000283|000010367|
000000283|000008489|
000000283|000010154|
000000283|000010626|
000000283|000010463|
000000283|000008477|
000000283|000008493|
000000283|000009732|
000000283|000008355|
000000283|000009834|
000000283|000010268|
000000283|000008770|
000000283|000008777|
000000283|000010399|
000000283|000010391|
000000283|000010459|
000000283|000009842|
000000283|000010620|
000000283|000008485|
000000283|000008481|
000000283|000008473|
000000283|000010264|
000000283|000008374|
000000283|000010621|
000000284|000008493|
000000284|000009732|
000000284|000008473|
000000284|000010627|
000000284|000010391|
000000284|000010626|
000000284|000008485|
000000284|000008489|
000000284|000008521|
000000284|000010260|
000000284|000010264|
000000284|000010621|
000000284|000009842|
000000284|000008477|
000000284|000010154|
000000284|000009834|
000000284|000010620|
000000284|000008355|
000000284|000010399|
000000284|000010268|
000000284|000008481|
000000284|000008777|
000000284|000010459|
000000284|000010367|
000000284|000010463|
000000284|000008374|
000000284|000008770|
000000285|000010463|
000000285|000008521|
000000285|000009834|
000000285|000008777|
000000285|000009732|
000000285|000008374|
000000285|000010154|
000000285|000008473|
000000285|000008770|
000000285|000009842|
000000285|000010459|
000000285|000010627|
000000285|000008481|
000000285|000009850|
000000285|000010268|
000000285|000010626|
000000285|000010367|
000000285|000010264|
000000285|000009242|
000000285|000010260|
000000285|000008355|
000000285|000010621|
000000285|000008477|
000000285|000010620|
000000285|000010391|
000000285|000008485|
000000285|000008489|
000000285|000008493|
000000285|000010399|
000000286|000009242|
000000286|000008477|
000000286|000010264|
000000286|000010627|
000000286|000010626|
000000286|000008481|
000000286|000008777|
000000286|000010268|
000000286|000010391|
000000286|000010260|
000000286|000009842|
000000286|000009732|
000000286|000008493|
000000286|000010620|
000000286|000008489|
000000286|000008485|
000000286|000008473|
000000286|000008374|
000000286|000010399|
000000286|000008770|
000000286|000010621|
000000286|000009834|
000000286|000008355|
000000286|000010459|
000000286|000010463|
000000286|000010367|
000000286|000010154|
000000286|000008521|
000000286|000009850|
000000287|000010620|
000000287|000010627|
000000287|000010268|
000000287|000008493|
000000287|000008489|
000000287|000009842|
000000287|000010391|
000000287|000008481|
000000287|000008355|
000000287|000008374|
000000287|000010264|
000000287|000010621|
000000287|000010399|
000000287|000010154|
000000287|000008770|
000000287|000008485|
000000287|000008777|
000000287|000009732|
000000287|000010367|
000000287|000008477|
000000287|000009834|
000000287|000008521|
000000287|000010463|
000000287|000010626|
000000287|000010459|
000000287|000008473|
000000287|000010260|
000000288|000008521|
000000288|000010627|
000000288|000008481|
000000288|000010154|
000000288|000008777|
000000288|000010621|
000000288|000010463|
000000288|000010399|
000000288|000008477|
000000288|000010391|
000000288|000010626|
000000288|000008355|
000000288|000010264|
000000288|000008770|
000000288|000010459|
000000288|000008485|
000000288|000008489|
000000288|000008493|
000000288|000010620|
000000288|000010367|
000000288|000008374|
000000288|000008473|
000000288|000009834|
000000288|000009732|
000000288|000009842|
000000288|000010260|
000000288|000010268|
000000292|000010391|
000000292|000010260|
000000292|000010264|
000000292|000010463|
000000292|000008473|
000000292|000008485|
000000292|000008489|
000000292|000008493|
000000292|000009732|
000000292|000010459|
000000292|000008770|
000000292|000009254|
000000292|000009242|
000000292|000009842|
000000292|000010268|
000000292|000010399|
000000292|000008777|
000000292|000008477|
000000292|000008355|
000000292|000008481|
000000292|000009850|
000000292|000010367|
000000292|000009834|
000000292|000010627|
000000292|000010154|
000000292|000010626|
000000292|000010621|
000000292|000009784|
000000292|000010620|
000000292|000008374|
000000292|000008521|
000000297|000010367|
000000297|000009834|
000000297|000008777|
000000297|000008374|
000000297|000008485|
000000297|000008489|
000000297|000010621|
000000297|000010154|
000000297|000008493|
000000297|000010627|
000000297|000010459|
000000297|000009732|
000000297|000010260|
000000297|000009842|
000000297|000008481|
000000297|000010268|
000000297|000010463|
000000297|000008770|
000000297|000008521|
000000297|000010626|
000000297|000009242|
000000297|000008477|
000000297|000010264|
000000297|000009850|
000000297|000010620|
000000297|000008355|
000000297|000010391|
000000297|000008473|
000000297|000010399|
000000300|000008493|
000000300|000009850|
000000300|000010391|
000000300|000010626|
000000300|000008477|
000000300|000008770|
000000300|000010620|
000000300|000008777|
000000300|000010154|
000000300|000010627|
000000300|000010268|
000000300|000009842|
000000300|000010260|
000000300|000009732|
000000300|000010621|
000000300|000010459|
000000300|000008489|
000000300|000010367|
000000300|000008485|
000000300|000008473|
000000300|000008374|
000000300|000008481|
000000300|000009834|
000000300|000010399|
000000300|000008355|
000000300|000008521|
000000300|000010264|
000000300|000010463|
000000300|000009254|
000000301|000010399|
000000301|000010459|
000000301|000010391|
000000301|000010367|
000000301|000009732|
000000301|000010627|
000000301|000010463|
000000301|000008355|
000000301|000008493|
000000301|000008521|
000000301|000008770|
000000301|000010621|
000000301|000010260|
000000301|000010268|
000000301|000009842|
000000301|000008477|
000000301|000008777|
000000301|000010154|
000000301|000010620|
000000301|000008374|
000000301|000008489|
000000301|000008485|
000000301|000009834|
000000301|000008481|
000000301|000008473|
000000301|000010626|
000000301|000010264|
000000302|000008777|
000000302|000010620|
000000302|000008485|
000000302|000010391|
000000302|000008473|
000000302|000008374|
000000302|000008489|
000000302|000008355|
000000302|000008770|
000000302|000010399|
000000302|000010621|
000000302|000009834|
000000302|000008521|
000000302|000010459|
000000302|000010268|
000000302|000008477|
000000302|000010367|
000000302|000009850|
000000302|000010627|
000000302|000009842|
000000302|000009732|
000000302|000010264|
000000302|000008493|
000000302|000010626|
000000302|000010463|
000000302|000008481|
000000302|000010260|
000000303|000010391|
000000303|000010627|
000000303|000010260|
000000303|000008485|
000000303|000008489|
000000303|000008493|
000000303|000009732|
000000303|000010626|
000000303|000008355|
000000303|000010268|
000000303|000008481|
000000303|000008521|
000000303|000008777|
000000303|000010621|
000000303|000010459|
000000303|000010264|
000000303|000009842|
000000303|000010367|
000000303|000008770|
000000303|000010399|
000000303|000008473|
000000303|000010154|
000000303|000010620|
000000303|000009242|
000000303|000009850|
000000303|000008374|
000000303|000010463|
000000303|000008477|
000000303|000009834|
000000304|000008770|
000000304|000010268|
000000304|000008355|
000000304|000009834|
000000304|000009842|
000000304|000010154|
000000304|000009732|
000000304|000010399|
000000304|000010391|
000000304|000009850|
000000304|000008493|
000000304|000008489|
000000304|000010264|
000000304|000008485|
000000304|000008521|
000000304|000010621|
000000304|000010459|
000000304|000008477|
000000304|000010463|
000000304|000010627|
000000304|000010367|
000000304|000010260|
000000304|000009242|
000000304|000008481|
000000304|000008473|
000000304|000010626|
000000304|000008374|
000000304|000008777|
000000304|000010620|
000000305|000008477|
000000305|000009834|
000000305|000010620|
000000305|000010463|
000000305|000010391|
000000305|000008485|
000000305|000008489|
000000305|000008493|
000000305|000009732|
000000305|000009842|
000000305|000010268|
000000305|000008777|
000000305|000010621|
000000305|000008521|
000000305|000009850|
000000305|000010626|
000000305|000010154|
000000305|000010260|
000000305|000009242|
000000305|000010264|
000000305|000010627|
000000305|000010367|
000000305|000008770|
000000305|000010399|
000000305|000010459|
000000305|000008481|
000000305|000008355|
000000305|000008374|
000000305|000008473|
000000306|000008374|
000000306|000010463|
000000306|000008477|
000000306|000008777|
000000306|000008355|
000000306|000010260|
000000306|000010264|
000000306|000010268|
000000306|000010620|
000000306|000009834|
000000306|000009842|
000000306|000008770|
000000306|000008485|
000000306|000010367|
000000306|000010621|
000000306|000010399|
000000306|000008521|
000000306|000009242|
000000306|000010391|
000000306|000008473|
000000306|000008481|
000000306|000010627|
000000306|000008493|
000000306|000010459|
000000306|000008489|
000000306|000009732|
000000306|000010626|
000000306|000010154|
000000306|000009850|
000000308|000010264|
000000308|000010154|
000000308|000008355|
000000308|000008481|
000000308|000009842|
000000308|000010391|
000000308|000010399|
000000308|000008473|
000000308|000008489|
000000308|000010367|
000000308|000008493|
000000308|000010620|
000000308|000010260|
000000308|000008485|
000000308|000008521|
000000308|000008477|
000000308|000010268|
000000308|000010463|
000000308|000009732|
000000308|000010626|
000000308|000010627|
000000308|000010459|
000000308|000008777|
000000308|000008770|
000000308|000009834|
000000308|000008374|
000000308|000010621|
000000310|000010463|
000000310|000010621|
000000310|000008477|
000000310|000008489|
000000310|000010620|
000000310|000010459|
000000310|000010399|
000000310|000008473|
000000310|000010391|
000000310|000010367|
000000310|000010268|
000000310|000008374|
000000310|000009850|
000000310|000010154|
000000310|000008355|
000000310|000008493|
000000310|000009842|
000000310|000009834|
000000310|000009732|
000000310|000010264|
000000310|000008485|
000000310|000010260|
000000310|000008777|
000000310|000008481|
000000310|000008770|
000000310|000010627|
000000310|000010626|
000000311|000009242|
000000311|000008777|
000000311|000008481|
000000311|000010459|
000000311|000010268|
000000311|000010627|
000000311|000008521|
000000311|000008485|
000000311|000009842|
000000311|000010391|
000000311|000010626|
000000311|000009732|
000000311|000010399|
000000311|000009834|
000000311|000008374|
000000311|000008473|
000000311|000008489|
000000311|000008770|
000000311|000010463|
000000311|000008493|
000000311|000010367|
000000311|000010620|
000000311|000010621|
000000311|000008477|
000000311|000010154|
000000311|000009850|
000000311|000010260|
000000311|000010264|
000000311|000008355|
000000314|000009242|
000000314|000008521|
000000314|000008355|
000000314|000008481|
000000314|000010399|
000000314|000008777|
000000314|000010463|
000000314|000010621|
000000314|000010627|
000000314|000010268|
000000314|000009842|
000000314|000009732|
000000314|000010620|
000000314|000010260|
000000314|000010459|
000000314|000008493|
000000314|000010367|
000000314|000010264|
000000314|000008477|
000000314|000008485|
000000314|000008770|
000000314|000010626|
000000314|000008489|
000000314|000009850|
000000314|000009834|
000000314|000010391|
000000314|000008374|
000000314|000008473|
000000315|000008770|
000000315|000008777|
000000315|000010459|
000000315|000010268|
000000315|000009842|
000000315|000009732|
000000315|000008521|
000000315|000008493|
000000315|000008489|
000000315|000008485|
000000315|000008374|
000000315|000009242|
000000315|000010367|
000000315|000010627|
000000315|000010260|
000000315|000010391|
000000315|000008355|
000000315|000010399|
000000315|000010621|
000000315|000009834|
000000315|000008481|
000000315|000008477|
000000315|000010626|
000000315|000010154|
000000315|000010620|
000000315|000008473|
000000315|000009850|
000000315|000010463|
000000315|000010264|
000000317|000008777|
000000317|000009732|
000000317|000009834|
000000317|000010399|
000000317|000010626|
000000317|000010264|
000000317|000008355|
000000317|000010459|
000000317|000010154|
000000317|000008481|
000000317|000008493|
000000317|000010463|
000000317|000010391|
000000317|000009850|
000000317|000009842|
000000317|000008374|
000000317|000010260|
000000317|000008477|
000000317|000010621|
000000317|000010627|
000000317|000009254|
000000317|000008473|
000000317|000008485|
000000317|000008521|
000000317|000008489|
000000317|000010367|
000000317|000010620|
000000317|000010268|
000000317|000008770|
000000318|000008374|
000000318|000008473|
000000318|000009842|
000000318|000008489|
000000318|000010459|
000000318|000009732|
000000318|000009242|
000000318|000010626|
000000318|000008777|
000000318|000008481|
000000318|000008493|
000000318|000009850|
000000318|000010621|
000000318|000008355|
000000318|000008477|
000000318|000010463|
000000318|000010154|
000000318|000009834|
000000318|000010627|
000000318|000010260|
000000318|000010391|
000000318|000008485|
000000318|000010264|
000000318|000010620|
000000318|000010367|
000000318|000008521|
000000318|000010268|
000000318|000010399|
000000318|000008770|
000000321|000008770|
000000321|000010620|
000000321|000010260|
000000321|000009834|
000000321|000008473|
000000321|000008485|
000000321|000008489|
000000321|000008493|
000000321|000009732|
000000321|000009842|
000000321|000010268|
000000321|000008777|
000000321|000010391|
000000321|000008374|
000000321|000010459|
000000321|000008481|
000000321|000010264|
000000321|000010626|
000000321|000008355|
000000321|000010463|
000000321|000008477|
000000321|000010621|
000000321|000008521|
000000321|000010627|
000000321|000010399|
000000321|000010367|
000000322|000010459|
000000322|000008485|
000000322|000008489|
000000322|000008493|
000000322|000009732|
000000322|000008477|
000000322|000008770|
000000322|000008777|
000000322|000010399|
000000322|000010621|
000000322|000010260|
000000322|000010367|
000000322|000010626|
000000322|000010268|
000000322|000010154|
000000322|000008521|
000000322|000010463|
000000322|000008374|
000000322|000009842|
000000322|000010264|
000000322|000008481|
000000322|000010620|
000000322|000010627|
000000322|000008355|
000000322|000010391|
000000322|000009834|
000000322|000008473|
000000323|000009834|
000000323|000008374|
000000323|000010391|
000000323|000008473|
000000323|000010367|
000000323|000008485|
000000323|000008489|
000000323|000008493|
000000323|000009732|
000000323|000009842|
000000323|000010268|
000000323|000008777|
000000323|000010621|
000000323|000008521|
000000323|000008481|
000000323|000010463|
000000323|000010459|
000000323|000010399|
000000323|000008355|
000000323|000008477|
000000323|000010620|
000000323|000010627|
000000323|000010626|
000000323|000010264|
000000323|000010260|
000000323|000008770|
000000323|000009242|
000000324|000010626|
000000324|000010154|
000000324|000010399|
000000324|000008489|
000000324|000010621|
000000324|000008473|
000000324|000010268|
000000324|000010391|
000000324|000008777|
000000324|000009242|
000000324|000008481|
000000324|000008355|
000000324|000009842|
000000324|000008374|
000000324|000010367|
000000324|000010459|
000000324|000010260|
000000324|000010627|
000000324|000008485|
000000324|000009850|
000000324|000008493|
000000324|000009189|
000000324|000008521|
000000324|000009732|
000000324|000009834|
000000324|000010463|
000000324|000010620|
000000324|000008477|
000000324|000010264|
000000324|000008770|
000000325|000009732|
000000325|000010621|
000000325|000010399|
000000325|000008477|
000000325|000008473|
000000325|000010260|
000000325|000010264|
000000325|000010627|
000000325|000010463|
000000325|000010626|
000000325|000008355|
000000325|000009834|
000000325|000010367|
000000325|000010391|
000000325|000008481|
000000325|000008374|
000000325|000008485|
000000325|000008489|
000000325|000008493|
000000325|000009842|
000000325|000010268|
000000325|000008777|
000000325|000010620|
000000325|000010459|
000000325|000008521|
000000325|000008770|
000000326|000010620|
000000326|000008777|
000000326|000008521|
000000326|000009834|
000000326|000010391|
000000326|000008770|
000000326|000008493|
000000326|000008473|
000000326|000008374|
000000326|000009732|
000000326|000010627|
000000326|000010459|
000000326|000008355|
000000326|000008481|
000000326|000009850|
000000326|000010260|
000000326|000008477|
000000326|000010367|
000000326|000010154|
000000326|000010264|
000000326|000008489|
000000326|000010463|
000000326|000009842|
000000326|000010626|
000000326|000008485|
000000326|000010399|
000000326|000010268|
000000326|000010621|
000000358|000010367|
000000358|000010399|
000000358|000010459|
000000358|000008777|
000000358|000010268|
000000358|000009842|
000000358|000009732|
000000358|000008493|
000000358|000008489|
000000358|000008485|
000000358|000008473|
000000358|000008374|
000000358|000008481|
000000358|000009834|
000000358|000008770|
000000358|000008521|
000000358|000010621|
000000358|000008355|
000000358|000010463|
000000358|000010626|
000000358|000010627|
000000358|000010620|
000000358|000010391|
000000358|000008477|
000000373|000010347|
000000373|000009484|
000000373|000009776|
000000373|000009492|
000000373|000010351|
000000373|000010363|
000000373|000010355|
000000374|000009484|
000000374|000009776|
000000374|000010347|
000000374|000009492|
000000374|000010355|
000000374|000010351|
000000374|000010363|
000000375|000009484|
000000375|000010347|
000000375|000009776|
000000375|000010355|
000000375|000010351|
000000375|000009492|
000000375|000010363|
000000376|000010355|
000000376|000009492|
000000376|000010363|
000000376|000010347|
000000376|000009484|
000000376|000009776|
000000376|000010351|
000000377|000009492|
000000377|000010355|
000000377|000010363|
000000377|000009776|
000000377|000010351|
000000377|000009484|
000000377|000010347|
000000379|000010355|
000000379|000009776|
000000379|000010347|
000000379|000010363|
000000379|000009484|
000000380|000010355|
000000380|000010363|
000000380|000010347|
000000380|000009776|
000000380|000009484|
000000381|000010363|
000000381|000010355|
000000381|000009776|
000000381|000009484|
000000381|000010347|
000000382|000010363|
000000382|000010351|
000000382|000010347|
000000382|000009776|
000000382|000009492|
000000382|000010355|
000000382|000009484|
000000383|000010355|
000000383|000009776|
000000383|000009484|
000000383|000010347|
000000383|000010363|
000000384|000010351|
000000384|000010363|
000000384|000009776|
000000384|000010347|
000000384|000009492|
000000384|000010355|
000000384|000009484|
000000387|000010347|
000000387|000009776|
000000387|000009484|
000000387|000010355|
000000387|000010363|
000000388|000010347|
000000388|000010355|
000000388|000009776|
000000388|000010363|
000000389|000010347|
000000389|000010359|
000000389|000009776|
000000389|000010355|
000000389|000010363|
000000390|000010355|
000000390|000010363|
000000390|000010359|
000000390|000009776|
000000390|000010347|
000000391|000010363|
000000391|000010359|
000000391|000010347|
000000391|000009776|
000000391|000010355|
000000392|000010359|
000000392|000010347|
000000392|000010355|
000000392|000009776|
000000392|000010363|
000000393|000010359|
000000393|000010355|
000000393|000010363|
000000393|000009776|
000000393|000010347|
000000395|000010355|
000000395|000010359|
000000395|000010347|
000000395|000010363|
000000395|000009776|
000000396|000010359|
000000396|000009776|
000000396|000010363|
000000396|000010347|
000000396|000010355|
000000397|000010363|
000000397|000010347|
000000397|000009776|
000000397|000010355|
000000398|000010359|
000000398|000009776|
000000398|000010363|
000000398|000010355|
000000398|000010347|
000000399|000009484|
000000399|000010363|
000000399|000010347|
000000399|000009776|
000000399|000010355|
000000400|000010347|
000000400|000010359|
000000400|000009776|
000000400|000010363|
000000400|000010355|
000000402|000009982|
000000402|000008441|
000000402|000009838|
000000402|000008810|
000000402|000008814|
000000403|000009838|
000000403|000008810|
000000403|000009982|
000000403|000008441|
000000404|000009635|
000000404|000008441|
000000404|000009838|
000000404|000008810|
000000404|000009982|
000000405|000009982|
000000405|000009635|
000000405|000008810|
000000405|000009838|
000000405|000008441|
000000406|000008441|
000000406|000009838|
000000406|000008810|
000000406|000008814|
000000406|000009982|
000000407|000009838|
000000407|000009982|
000000407|000008814|
000000407|000008810|
000000407|000008441|
000000408|000008810|
000000408|000009982|
000000408|000009635|
000000408|000008441|
000000408|000009838|
000000409|000009982|
000000409|000009838|
000000409|000008810|
000000409|000008441|
000000409|000009635|
000000410|000008810|
000000410|000009838|
000000410|000009982|
000000410|000009635|
000000410|000008441|
000000411|000009635|
000000411|000009838|
000000411|000008441|
000000411|000008810|
000000411|000009982|
000000412|000008810|
000000412|000009838|
000000412|000008441|
000000412|000009982|
000000412|000009635|
000000413|000008818|
000000413|000008810|
000000413|000009644|
000000413|000008441|
000000413|000008819|
000000413|000009838|
000000413|000009982|
000000414|000008441|
000000414|000008810|
000000414|000009644|
000000414|000009982|
000000414|000008819|
000000414|000008818|
000000414|000009838|
000000415|000009644|
000000415|000008818|
000000415|000008819|
000000415|000008441|
000000415|000009838|
000000415|000008810|
000000415|000009982|
000000417|000009635|
000000417|000009982|
000000417|000009838|
000000417|000008814|
000000417|000008441|
000000417|000008810|
000000418|000009838|
000000418|000008810|
000000418|000008441|
000000418|000009982|
000000418|000008814|
000000420|000009838|
000000420|000008810|
000000420|000008814|
000000420|000008441|
000000420|000009982|
000000421|000009838|
000000421|000008814|
000000421|000008441|
000000421|000009982|
000000421|000008810|
000000422|000008441|
000000422|000009982|
000000422|000008810|
000000422|000009838|
000000422|000009635|
000000423|000008810|
000000423|000008441|
000000423|000009838|
000000423|000009982|
000000424|000009982|
000000424|000009838|
000000424|000008441|
000000424|000008810|
000000425|000009982|
000000425|000008810|
000000425|000008441|
000000425|000009838|
000000426|000008441|
000000426|000009982|
000000426|000008810|
000000426|000009838|
000000427|000009635|
000000427|000008810|
000000427|000009982|
000000427|000009838|
000000427|000008441|
000000428|000008441|
000000428|000009838|
000000428|000009982|
000000428|000008810|
000000430|000008810|
000000430|000008441|
000000430|000009838|
000000430|000009982|
000000431|000009838|
000000431|000008810|
000000431|000008441|
000000431|000009982|
000000432|000009982|
000000432|000008810|
000000432|000008441|
000000432|000009838|
000000433|000009982|
000000433|000008441|
000000433|000008814|
000000433|000008810|
000000433|000009838|
000000434|000009982|
000000434|000009838|
000000434|000008810|
000000434|000008441|
000000435|000008810|
000000435|000009838|
000000435|000008441|
000000435|000009982|
000000436|000008441|
000000436|000009982|
000000436|000009838|
000000436|000008810|
000000437|000009982|
000000437|000008441|
000000437|000008810|
000000437|000009838|
000000439|000009838|
000000439|000008810|
000000439|000008441|
000000439|000008814|
000000439|000009982|
000000443|000008814|
000000443|000009982|
000000443|000008810|
000000443|000009838|
000000443|000008441|
000000444|000009838|
000000444|000008441|
000000444|000008814|
000000444|000008810|
000000444|000009982|
000000445|000009982|
000000445|000008810|
000000445|000008814|
000000445|000008441|
000000445|000009838|
000000446|000008441|
000000446|000008810|
000000446|000009982|
000000446|000009838|
000000447|000008810|
000000447|000009982|
000000447|000009838|
000000447|000008441|
000000448|000008810|
000000448|000009838|
000000448|000009982|
000000448|000008441|
000000449|000008441|
000000449|000008810|
000000449|000009982|
000000449|000009838|
000000452|000009982|
000000452|000008810|
000000452|000009838|
000000452|000008441|
000000453|000008441|
000000453|000009838|
000000453|000009982|
000000453|000008810|
000000454|000008441|
000000454|000008810|
000000454|000009838|
000000454|000009982|
000000455|000009838|
000000455|000008441|
000000455|000008810|
000000455|000009982|
000000456|000008810|
000000456|000009982|
000000456|000009838|
000000456|000008441|
000000457|000008441|
000000457|000009838|
000000457|000008810|
000000457|000009982|
000000458|000009838|
000000458|000008810|
000000458|000008441|
000000458|000009982|
000000459|000009982|
000000459|000009838|
000000459|000008441|
000000459|000008810|
000000460|000008356|
000000460|000010146|
000000460|000008415|
000000460|000008420|
000000460|000008403|
000000461|000008420|
000000461|000008415|
000000461|000010146|
000000461|000008356|
000000461|000008403|
000000462|000008420|
000000462|000008403|
000000462|000008415|
000000462|000010146|
000000462|000008356|
000000463|000008415|
000000463|000008356|
000000463|000010146|
000000463|000008420|
000000463|000009723|
000000465|000008415|
000000465|000010146|
000000465|000008403|
000000465|000008356|
000000465|000008420|
000000467|000009723|
000000467|000008356|
000000467|000008420|
000000467|000008415|
000000467|000010146|
000000468|000008407|
000000468|000008420|
000000468|000009680|
000000468|000009698|
000000468|000008356|
000000468|000010146|
000000468|000008415|
000000469|000008420|
000000469|000008407|
000000469|000009698|
000000469|000009689|
000000469|000008356|
000000469|000010146|
000000469|000009680|
000000469|000008415|
000000470|000008356|
000000470|000008411|
000000470|000009698|
000000470|000010146|
000000470|000008415|
000000470|000008420|
000000470|000009680|
000000471|000008356|
000000471|000010146|
000000471|000008415|
000000471|000008420|
000000472|000010146|
000000472|000008420|
000000472|000008356|
000000472|000008415|
000000473|000009689|
000000473|000008356|
000000473|000010146|
000000473|000008415|
000000473|000008420|
000000474|000008356|
000000474|000008403|
000000474|000010146|
000000474|000008415|
000000474|000008420|
000000475|000008356|
000000475|000010146|
000000475|000008415|
000000475|000008420|
000000476|000010146|
000000476|000008415|
000000476|000008420|
000000476|000008356|
000000477|000008411|
000000477|000008420|
000000477|000008415|
000000477|000010146|
000000477|000008356|
000000478|000008356|
000000478|000010146|
000000478|000008411|
000000478|000008420|
000000478|000008415|
000000478|000008403|
000000479|000010146|
000000479|000008356|
000000479|000008415|
000000479|000009689|
000000479|000008420|
000000482|000008356|
000000482|000009689|
000000482|000008415|
000000482|000008420|
000000482|000010146|
000000483|000008415|
000000483|000008356|
000000483|000008420|
000000483|000010146|
000000484|000008420|
000000484|000008415|
000000484|000008407|
000000484|000010146|
000000484|000008356|
000000485|000008420|
000000485|000008356|
000000485|000008415|
000000485|000010146|
000000485|000008403|
000000486|000008403|
000000486|000008420|
000000486|000008415|
000000486|000010146|
000000486|000008356|
000000487|000008356|
000000487|000010146|
000000487|000008415|
000000487|000008420|
000000488|000008415|
000000488|000008420|
000000488|000010146|
000000488|000008356|
